Country,Density(P/Km2),Armed Forces,GDP,Labor force participation(%),Unemployment rate,Total tax rate,CPI,Self-paid Health,Birth Rate,Forested Area(%),Agricultural Land(%),Primary educ. enr.(%),Cluster
Poland,0.47018090251538436,0.8147752072002971,0.6292511981546882,0.38319672131147553,0.12032751868992525,0.3336724313326551,0.04241331989209063,0.23460026212319796,0.09576612903225806,0.3143438453713123,0.5646341463414634,0.47335811648079307,rich
Portugal,0.45633720657350607,0.7276014909648147,0.534945145883396,0.42622950819672134,0.2221431114275543,0.323499491353001,0.033113809957152185,0.29357798165137616,0.05292338709677419,0.3519837232960326,0.47439024390243906,0.5501858736059481,rich
Qatar,0.5570565080500656,0.6699660187595787,0.5081957438410232,1.0,0.0,0.033570701932858604,0.045727569117098854,0.011795543905635655,0.079133064516129,0.0,0.06341463414634146,0.5204460966542751,rich
Romania,0.4215627662404543,0.786902145432815,0.54019541295306,0.34221311475409855,0.13848344606621574,0.12207527975584945,0.06677790638159187,0.20969855832241158,0.08064516129032256,0.30620549338758907,0.7097560975609756,0.28996282527881034,rich
Russia,0.15177756920711336,0.9507803536790215,0.7381957563781811,0.4877049180327868,0.1601993592025632,0.38860630722278744,0.1803729758577055,0.40760157273918746,0.12852822580645162,0.5066124109867752,0.1548780487804878,0.5055762081784386,rich
Rwanda,0.6513332219191114,0.7010753844421493,0.2088746370104575,0.9364754098360657,0.03346386614453542,0.2563580874872839,0.12655978886279162,0.27129750982962,0.637600806451613,0.20040691759918616,0.8878048780487806,0.8822800495662949,medium_poor
Saudi Arabia,0.21867066331145094,0.8333457579350823,0.6594178099006354,0.3668032786885247,0.20790316838732645,0.07833163784333672,0.053465646195480554,0.12712975098296203,0.28729838709677424,0.00508646998982706,0.9780487804878049,0.47087980173482025,rich
Senegal,0.4259353647402533,0.6601434286876727,0.296230539843815,0.15778688524590168,0.23175507297970807,0.3743641912512716,0.02938356953792498,0.5098296199213631,0.7086693548387097,0.43540183112919634,0.5548780487804879,0.2379182156133829,medium_rich
Serbia,0.44330492271189603,0.6950711591957166,0.3767616122644193,0.346311475409836,0.448558205767177,0.29094608341810785,0.11214029588821739,0.4626474442988205,0.07056451612903222,0.31637843336724314,0.4719512195121951,0.4770755885997521,rich
Sierra Leone,0.45633720657350607,0.6100807291775633,0.11143105966423583,0.4077868852459017,0.15450338198647204,0.23092573753814855,0.2581914175255158,0.43119266055045885,0.680695564516129,0.4384537131230926,0.6597560975609756,0.6319702602230483,medium_poor
Singapore,0.9999999999999999,0.7572977231476495,0.5812401071022224,0.6659836065573772,0.1431114275542898,0.13224821973550357,0.043199500286214,0.41153342070773274,0.06048387096774194,0.2349949135300102,0.003658536585365855,0.4807930607187111,rich
Slovakia,0.4596694874104289,0.6486293745926285,0.4509554488579832,0.44057377049180335,0.1947312210751157,0.4242115971515769,0.045623736067984755,0.17169069462647446,0.10584677419354838,0.41098677517802645,0.4707317073170732,0.4572490706319702,rich
Slovenia,0.4469948627664484,0.5932436953546562,0.3813467014589391,0.4180327868852458,0.14631541473834106,0.23397761953204477,0.03427517987602502,0.0943643512450852,0.07560483870967744,0.6307222787385555,0.3670731707317073,0.4783147459727385,rich
South Africa,0.35466967213611666,0.7564653705721398,0.5753465374638851,0.3688524590163935,1.0,0.21566632756866733,0.1417419771078121,0.031454783748361734,0.3555947580645162,0.07731434384537131,0.9658536585365853,0.4845105328376703,medium_poor
South Korea,0.6518116435616148,0.8951651450102994,0.7564805630808533,0.5122950819672132,0.14453542185831258,0.2563580874872839,0.04515604513031346,0.41284403669724773,0.0,0.6449643947100713,0.2048780487804878,0.44981412639405194,rich
Spain,0.4355843093101075,0.8165066732282427,0.7177096444355411,0.39959016393442615,0.4937700249199004,0.3967446592065107,0.03403247167743051,0.24770642201834864,0.03780241935483872,0.37538148524923703,0.6341463414634146,0.506815365551425,rich
Sri Lanka,0.5970638914740914,0.8487213723041745,0.4274983123321765,0.3258196721311475,0.14631541473834106,0.4801627670396745,0.13525135799162147,0.43381389252948893,0.23765120967741937,0.3346897253306206,0.525609756097561,0.4758364312267659,rich
Sudan,0.2722331176669769,0.7858300614896062,0.27339513320912,0.21311475409836067,0.5852616589533642,0.38046795523906407,0.7849745788704428,0.7588466579292268,0.6496975806451613,0.08240081383519837,0.34268292682926826,0.18587360594795532,medium_rich
Suriname,0.06439669665737752,0.5093270455822672,0.11257217334123482,0.26844262295081966,0.25774296902812394,0.20244150559511698,0.3273440334626154,0.06290956749672345,0.30594758064516125,1.0,0.0,0.5824039653035934,poor
Sweden,0.2722331176669769,0.6907469369289971,0.6179554461058765,0.5450819672131146,0.22748309006763975,0.41810783316378436,0.032815996666688996,0.12975098296199217,0.12600806451612906,0.700915564598169,0.0829268292682927,0.8029739776951671,poor
Switzerland,0.541446595119521,0.6668491202331349,0.6469887062086044,0.6209016393442623,0.1598433606265575,0.2115971515768057,0.0015661235124875272,0.3014416775884666,0.09072580645161288,0.32349949135300105,0.4609756097560975,0.5377942998760842,rich
Syria,0.43690436274867883,0.8297968509530274,0.3518777515807159,0.125,0.2947668209327163,0.353001017293998,0.11046919709238345,0.6343381389252949,0.4357358870967743,0.027466937945066126,0.9170731707317074,0.24659231722428754,medium_rich
Tajikistan,0.39527279075305133,0.6526912418307975,0.18605901858139662,0.08196721311475408,0.38910644357422575,0.6032553407934893,0.12151314989255724,0.7575360419397117,0.6139112903225807,0.030518819938962362,0.4085365853658537,0.4845105328376703,medium_rich
Tanzania,0.39343240841092253,0.6861242737397012,0.39805664973041877,0.9303278688524592,0.06728373086507654,0.3641912512716175,0.19127532229499677,0.27260812581913507,0.763608870967742,0.5249237029501527,0.5390243902439024,0.4014869888475837,medium_poor
Thailand,0.48265366330278714,0.8729363895840395,0.6204202805524468,0.6004098360655739,0.023495906016375932,0.2187182095625636,0.04020106584037286,0.0851900393184797,0.09929435483870969,0.32756866734486273,0.5207317073170732,0.47087980173482025,rich
East Timor,0.428768381750365,0.5093270455822672,0.022933169466492487,0.6004098360655739,0.1587753648985404,0.09460834181078334,0.11500138849254737,0.06422018348623852,0.5801411290322582,0.46185147507629704,0.30487804878048785,0.6629491945477074,poor
Togo,0.49566147585470255,0.6171395979503427,0.14509921024178096,0.8114754098360655,0.06941972232111072,0.4089521871820957,0.04028035454981849,0.598951507208388,0.6731350806451613,0.031536113936927776,0.8487804878048781,0.7682775712515489,medium_poor
Trinidad and Tobago,0.5691177030732193,0.5557541791641991,0.29849332865578715,0.4508196721311475,0.09255962976148095,0.3306205493387589,0.10741656272169364,0.4193971166448231,0.16481854838709675,0.46795523906408953,0.12073170731707317,0.5501858736059481,poor
Tunisia,0.40910186973723495,0.7222383884986551,0.3476840895440776,0.1659836065573771,0.5671057315770738,0.5361139369277721,0.13486517838663015,0.45216251638269983,0.28125,0.06917599186164802,0.7829268292682927,0.664188351920694,medium_rich
Turkey,0.4552065805958153,0.880844709774047,0.6542684471625271,0.30327868852459017,0.4770380918476327,0.3489318413021363,0.2585508484830661,0.15203145478374835,0.24269153225806456,0.15666327568667346,0.6,0.38909541511772006,rich
Uganda,0.5470503599601646,0.7193867697601909,0.3352168942014,0.6618852459016393,0.0622997508009968,0.26144455747711093,0.16871707213544718,0.4613368283093054,0.7998991935483872,0.09867751780264496,0.8695121951219513,0.506815365551425,medium_poor
Ukraine,0.4074539514805756,0.8443547373021574,0.48996123660488644,0.3319672131147542,0.31292274830900685,0.3784333672431333,0.3137622242177083,0.5570117955439056,0.05796370967741932,0.1698880976602238,0.8670731707317074,0.4609665427509294,medium_rich
United Arab Emirates,0.4639797859576399,0.7404587988160897,0.5940412891684295,0.9036885245901638,0.0804556781772873,0.08036622583926756,0.043487254493737915,0.16382699868938405,0.09904233870967744,0.04679552390640895,0.059756097560975614,0.5774473358116482,rich
United Kingdom,0.5727456930643626,0.7976851014967861,0.7907502829970476,0.5081967213114753,0.1338554645781417,0.22990844354018314,0.05653626184914584,0.12450851900393188,0.11592741935483869,0.13326551373346898,0.8670731707317074,0.48822800495662955,rich
United States,0.3167111743241895,0.9462529234250325,1.0,0.4918032786885247,0.5201139195443218,0.29094608341810785,0.050516806154135896,0.07601572739187419,0.1310483870967742,0.34486266531027465,0.5341463414634147,0.49566294919454756,rich
Uruguay,0.2453091226461889,0.6699660187595787,0.38568303397616166,0.5327868852459017,0.3075827696689214,0.34384537131230924,0.21513765379904792,0.14285714285714285,0.1880040322580645,0.10885045778229908,1.0,0.5786864931846344,medium_poor
Venezuela,0.3022881533626718,0.8540032205362519,0.6080625601105538,0.444672131147541,0.31007475970096127,0.664292980671414,1.0,0.5307994757536042,0.28931451612903225,0.5361139369277722,0.2914634146341463,0.4386617100371747,medium_rich
Vietnam,0.5866966318468181,0.8821407699780751,0.5449759613322795,0.807377049180328,0.06835172659309362,0.301119023397762,0.1502887704424194,0.5006553079947575,0.2608366935483871,0.4893184130213632,0.4719512195121951,0.6047087980173481,rich
Yemen,0.3711876126527299,0.7100223297198746,0.30990316575306487,0.0,0.4563901744393023,0.18921668362156668,0.13918148985995593,0.9921363040629095,0.6060987903225807,0.01017293997965412,0.5365853658536586,0.39405204460966525,medium_rich
Zambia,0.2722331176669769,0.6486293745926285,0.29395631061982197,0.75,0.40370238519045926,0.07731434384537131,0.2287355813871721,0.290956749672346,0.7507560483870968,0.6632756866734487,0.38414634146341464,0.4572490706319702,poor
Zimbabwe,0.3233476513888669,0.7263004199498975,0.2864134922880197,0.9241803278688525,0.17301530793876826,0.24008138351983727,0.018959317993844982,0.26867627785058984,0.6118951612903225,0.3611393692777213,0.5036585365853659,0.5960346964064437,medium_poor
